"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 02, 2005","2,697.95","2,699.55","2,730.70","2,691.50","79.80M","-0.04%"
"Dec 01, 2005","2,698.95","2,651.60","2,705.00","2,641.95","74.05M","1.76%"
"Nov 30, 2005","2,652.25","2,698.10","2,727.05","2,647.10","82.03M","-1.71%"
"Nov 29, 2005","2,698.30","2,712.35","2,713.90","2,679.90","78.58M","-0.51%"
"Nov 28, 2005","2,712.00","2,683.60","2,717.15","2,682.65","83.65M","1.06%"
"Nov 26, 2005","2,683.45","2,664.85","2,686.50","2,664.70","25.54M","0.72%"
"Nov 25, 2005","2,664.30","2,635.35","2,668.90","2,633.75","74.96M","1.11%"
"Nov 24, 2005","2,635.00","2,608.90","2,643.70","2,608.70","98.40M","1.01%"
"Nov 23, 2005","2,608.60","2,572.85","2,613.40","2,563.10","70.84M","1.39%"
"Nov 22, 2005","2,572.85","2,603.25","2,614.00","2,567.05","67.63M","-1.14%"
"Nov 21, 2005","2,602.50","2,620.10","2,626.40","2,591.75","74.80M","-0.67%"
"Nov 18, 2005","2,620.05","2,604.00","2,632.35","2,595.15","81.69M","0.62%"
"Nov 17, 2005","2,603.95","2,558.45","2,608.85","2,558.45","66.44M","0.82%"
"Nov 16, 2005","2,582.75","2,559.45","2,585.95","2,559.45","59.71M","0.94%"
"Nov 14, 2005","2,558.70","2,548.55","2,576.95","2,534.40","70.31M","0.39%"
"Nov 11, 2005","2,548.65","2,500.85","2,551.40","2,500.85","72.47M","1.92%"
"Nov 10, 2005","2,500.70","2,489.10","2,504.75","2,480.85","64.92M","0.47%"
"Nov 09, 2005","2,489.10","2,493.10","2,519.40","2,475.70","73.90M","-0.14%"
"Nov 08, 2005","2,492.65","2,463.65","2,502.90","2,460.00","79.72M","1.26%"
"Nov 07, 2005","2,461.60","2,419.25","2,464.65","2,411.60","79.27M","1.76%"
"Nov 02, 2005","2,419.05","2,386.45","2,423.80","2,367.75","82.54M","1.35%"
"Nov 01, 2005","2,386.75","2,366.80","2,410.15","2,366.80","18.75M","0.67%"
"Oct 31, 2005","2,370.95","2,314.85","2,373.40","2,314.20","69.80M","2.37%"
"Oct 28, 2005","2,316.05","2,352.65","2,355.15","2,307.45","84.57M","-1.57%"
"Oct 27, 2005","2,352.90","2,408.95","2,416.45","2,338.60","125.29M","-2.31%"
"Oct 26, 2005","2,408.50","2,418.45","2,434.00","2,401.10","91.10M","-0.40%"
"Oct 25, 2005","2,418.20","2,394.95","2,444.60","2,390.85","85.09M","0.98%"
"Oct 24, 2005","2,394.85","2,444.20","2,460.00","2,388.40","80.24M","-2.00%"
"Oct 21, 2005","2,443.75","2,397.85","2,447.85","2,384.05","97.46M","2.02%"
"Oct 20, 2005","2,395.45","2,421.40","2,463.85","2,363.55","114.28M","-0.70%"
"Oct 19, 2005","2,412.45","2,467.80","2,467.85","2,394.95","93.29M","-2.26%"
"Oct 18, 2005","2,468.20","2,485.25","2,517.70","2,452.50","77.32M","-0.68%"
"Oct 17, 2005","2,485.15","2,488.40","2,498.60","2,459.50","77.00M","0.03%"
"Oct 14, 2005","2,484.40","2,537.70","2,548.00","2,478.00","91.44M","-2.08%"
"Oct 13, 2005","2,537.30","2,584.40","2,589.35","2,529.05","95.74M","-2.02%"
"Oct 11, 2005","2,589.55","2,569.15","2,592.00","2,533.70","71.47M","0.88%"
"Oct 10, 2005","2,566.85","2,577.10","2,595.15","2,561.00","61.31M","-0.28%"
"Oct 07, 2005","2,574.05","2,577.20","2,603.25","2,547.55","92.77M","-0.20%"
"Oct 06, 2005","2,579.15","2,643.80","2,643.80","2,571.30","107.14M","-2.47%"
"Oct 05, 2005","2,644.40","2,663.70","2,669.20","2,636.60","87.71M","-0.71%"
"Oct 04, 2005","2,663.35","2,630.00","2,667.05","2,629.60","76.75M","1.27%"
"Oct 03, 2005","2,630.05","2,601.00","2,635.00","2,597.20","64.62M","1.10%"
"Sep 30, 2005","2,601.40","2,607.90","2,623.05","2,567.75","88.16M","-0.38%"
"Sep 29, 2005","2,611.20","2,598.60","2,633.90","2,589.45","118.32M","0.51%"
"Sep 28, 2005","2,598.05","2,574.45","2,602.95","2,559.85","75.64M","0.90%"
"Sep 27, 2005","2,574.85","2,558.50","2,592.50","2,549.85","80.84M","0.68%"
"Sep 26, 2005","2,557.35","2,477.85","2,560.85","2,477.85","61.92M","3.21%"
"Sep 23, 2005","2,477.75","2,480.50","2,507.90","2,453.05","84.22M","0.05%"
"Sep 22, 2005","2,476.50","2,567.85","2,580.40","2,465.85","103.32M","-3.54%"
"Sep 21, 2005","2,567.30","2,576.70","2,585.60","2,504.90","108.70M","-0.42%"
"Sep 20, 2005","2,578.00","2,567.20","2,582.80","2,546.60","77.24M","0.42%"
"Sep 19, 2005","2,567.10","2,555.45","2,579.70","2,550.45","63.88M","0.58%"
"Sep 16, 2005","2,552.35","2,524.90","2,555.10","2,519.05","63.66M","1.13%"
"Sep 15, 2005","2,523.95","2,492.85","2,527.50","2,492.75","62.95M","1.26%"
"Sep 14, 2005","2,492.45","2,500.40","2,514.75","2,476.00","82.09M","-0.32%"
"Sep 13, 2005","2,500.35","2,484.00","2,503.00","2,477.10","54.88M","0.65%"
"Sep 12, 2005","2,484.15","2,455.85","2,486.35","2,455.85","44.83M","1.17%"
"Sep 09, 2005","2,455.45","2,448.80","2,462.80","2,441.90","47.67M","0.04%"
"Sep 08, 2005","2,454.45","2,429.00","2,456.90","2,429.00","46.07M","1.06%"
"Sep 06, 2005","2,428.65","2,422.40","2,436.25","2,417.00","47.41M","0.24%"
"Sep 05, 2005","2,422.95","2,417.10","2,439.55","2,414.95","50.52M","0.30%"
"Sep 02, 2005","2,415.80","2,406.45","2,422.10","2,396.10","61.34M","0.42%"
"Sep 01, 2005","2,405.75","2,384.70","2,412.35","2,382.90","59.76M","0.88%"
"Aug 31, 2005","2,384.65","2,369.05","2,387.00","2,355.00","50.12M","0.71%"
"Aug 30, 2005","2,367.75","2,337.80","2,373.80","2,337.75","46.97M","1.29%"
"Aug 29, 2005","2,337.65","2,359.20","2,365.85","2,312.60","41.87M","-0.82%"
"Aug 26, 2005","2,357.05","2,354.60","2,368.05","2,340.20","47.58M","0.11%"
"Aug 25, 2005","2,354.55","2,323.10","2,359.20","2,320.70","78.54M","1.38%"
"Aug 24, 2005","2,322.50","2,326.10","2,334.90","2,300.45","68.32M","-0.15%"
"Aug 23, 2005","2,326.10","2,369.55","2,380.50","2,320.35","57.19M","-1.76%"
"Aug 22, 2005","2,367.85","2,383.45","2,403.45","2,355.75","55.93M","-0.65%"
"Aug 19, 2005","2,383.45","2,400.80","2,409.35","2,378.45","47.52M","-0.21%"
"Aug 18, 2005","2,388.45","2,404.65","2,426.65","2,380.70","63.48M","-0.61%"
"Aug 17, 2005","2,403.15","2,369.80","2,406.25","2,357.50","61.48M","1.41%"
"Aug 16, 2005","2,369.80","2,361.65","2,379.40","2,356.85","59.05M","0.35%"
"Aug 12, 2005","2,361.55","2,381.05","2,390.45","2,356.90","71.14M","-0.81%"
"Aug 11, 2005","2,380.90","2,358.90","2,387.30","2,355.50","93.59M","0.88%"
"Aug 10, 2005","2,360.15","2,322.30","2,364.80","2,322.05","81.81M","1.79%"
"Aug 09, 2005","2,318.70","2,324.75","2,342.20","2,303.10","93.65M","-0.25%"
"Aug 08, 2005","2,324.40","2,361.95","2,386.95","2,320.05","97.37M","-1.56%"
"Aug 05, 2005","2,361.20","2,367.35","2,377.10","2,355.95","114.26M","-0.28%"
"Aug 04, 2005","2,367.80","2,357.75","2,377.35","2,352.05","91.95M","0.46%"
"Aug 03, 2005","2,357.00","2,359.10","2,377.00","2,345.20","102.04M","0.14%"
"Aug 02, 2005","2,353.65","2,321.90","2,357.15","2,319.75","81.64M","1.54%"
"Aug 01, 2005","2,318.05","2,312.05","2,329.90","2,294.25","59.15M","0.25%"
"Jul 29, 2005","2,312.30","2,318.05","2,332.55","2,280.85","111.82M","-0.29%"
"Jul 27, 2005","2,319.10","2,304.25","2,324.00","2,292.85","70.68M","0.69%"
"Jul 26, 2005","2,303.15","2,289.25","2,307.10","2,279.80","98.68M","0.50%"
"Jul 25, 2005","2,291.75","2,266.65","2,293.95","2,266.65","81.36M","1.15%"
"Jul 22, 2005","2,265.60","2,231.00","2,268.55","2,223.15","57.71M","1.57%"
"Jul 21, 2005","2,230.50","2,240.95","2,251.85","2,221.20","60.77M","-0.51%"
"Jul 20, 2005","2,241.90","2,236.90","2,252.00","2,236.90","56.89M","0.21%"
"Jul 19, 2005","2,237.30","2,234.25","2,246.70","2,227.20","51.11M","0.15%"
"Jul 18, 2005","2,234.00","2,212.95","2,248.70","2,212.95","55.02M","0.97%"
"Jul 15, 2005","2,212.55","2,185.10","2,216.50","2,181.85","57.48M","1.26%"
"Jul 14, 2005","2,185.10","2,204.40","2,212.55","2,178.60","65.04M","-0.86%"
"Jul 13, 2005","2,204.05","2,221.45","2,234.15","2,200.05","74.23M","-0.75%"
"Jul 12, 2005","2,220.80","2,219.10","2,233.20","2,191.70","71.61M","0.09%"
"Jul 11, 2005","2,218.85","2,195.55","2,224.65","2,195.55","54.41M","1.03%"
"Jul 08, 2005","2,196.20","2,183.55","2,210.70","2,179.05","48.32M","0.77%"
"Jul 07, 2005","2,179.40","2,228.30","2,235.80","2,171.25","60.52M","-2.19%"
"Jul 06, 2005","2,228.20","2,211.35","2,232.65","2,211.30","51.43M","0.79%"
"Jul 05, 2005","2,210.75","2,231.20","2,238.60","2,205.10","55.52M","-0.89%"
"Jul 04, 2005","2,230.65","2,212.05","2,232.20","2,211.40","49.16M","0.85%"
"Jul 01, 2005","2,211.90","2,220.45","2,220.55","2,198.90","54.59M","-0.39%"
"Jun 30, 2005","2,220.60","2,191.55","2,226.15","2,189.45","82.21M","1.32%"
"Jun 29, 2005","2,191.65","2,170.20","2,194.25","2,162.00","58.64M","1.00%"
"Jun 28, 2005","2,169.85","2,199.80","2,206.80","2,165.90","73.42M","-1.36%"
"Jun 27, 2005","2,199.80","2,194.35","2,219.65","2,188.15","93.01M","0.25%"
"Jun 24, 2005","2,194.35","2,184.00","2,204.45","2,162.95","57.56M","0.48%"
"Jun 23, 2005","2,183.85","2,187.35","2,192.10","2,174.05","62.65M","-0.16%"
"Jun 22, 2005","2,187.35","2,167.80","2,196.45","2,167.35","87.46M","0.80%"
"Jun 21, 2005","2,170.00","2,144.75","2,173.25","2,140.15","68.99M","1.20%"
"Jun 20, 2005","2,144.35","2,130.80","2,150.25","2,124.65","92.37M","0.99%"
"Jun 17, 2005","2,123.40","2,123.60","2,131.75","2,103.90","43.86M","-0.01%"
"Jun 16, 2005","2,123.70","2,128.30","2,135.10","2,114.55","65.29M","-0.23%"
"Jun 15, 2005","2,128.65","2,110.50","2,131.95","2,110.35","44.58M","0.77%"
"Jun 14, 2005","2,112.35","2,103.65","2,113.85","2,098.70","38.61M","0.46%"
"Jun 13, 2005","2,102.75","2,090.70","2,106.65","2,081.70","38.79M","0.58%"
"Jun 10, 2005","2,090.60","2,103.45","2,133.10","2,086.30","49.03M","-0.60%"
"Jun 09, 2005","2,103.20","2,112.25","2,118.65","2,097.55","53.92M","-0.44%"
"Jun 08, 2005","2,112.40","2,094.70","2,115.25","2,094.05","49.63M","0.68%"
"Jun 07, 2005","2,098.15","2,091.95","2,102.85","2,084.35","36.01M","0.26%"
"Jun 06, 2005","2,092.80","2,092.00","2,109.10","2,087.40","42.75M","0.02%"
"Jun 04, 2005","2,092.35","2,094.10","2,098.10","2,087.00","22.47M","-0.09%"
"Jun 03, 2005","2,094.25","2,064.10","2,097.25","2,061.35","52.18M","1.43%"
"Jun 02, 2005","2,064.65","2,087.85","2,093.45","2,062.55","50.47M","-1.10%"
"Jun 01, 2005","2,087.55","2,087.80","2,097.60","2,081.20","58.90M","0.00%"
"May 31, 2005","2,087.55","2,072.50","2,091.75","2,066.55","45.87M","0.73%"
"May 30, 2005","2,072.40","2,076.55","2,086.85","2,064.85","54.67M","-0.19%"
"May 27, 2005","2,076.40","2,073.25","2,099.35","2,069.50","73.79M","0.08%"
"May 26, 2005","2,074.70","2,043.50","2,078.65","2,025.65","88.19M","1.51%"
"May 25, 2005","2,043.85","2,028.55","2,047.45","2,019.00","76.58M","0.75%"
"May 24, 2005","2,028.60","2,016.00","2,031.90","2,009.55","56.76M","0.73%"
"May 23, 2005","2,013.90","1,992.10","2,019.35","1,991.70","37.69M","1.08%"
"May 20, 2005","1,992.40","1,991.85","1,998.20","1,975.95","41.64M","0.08%"
"May 19, 2005","1,990.85","1,983.15","2,008.35","1,983.15","42.63M","0.41%"
"May 18, 2005","1,982.75","1,990.65","1,990.95","1,964.65","51.57M","-0.40%"
"May 17, 2005","1,990.80","2,013.10","2,024.60","1,984.75","48.67M","-1.08%"
"May 16, 2005","2,012.60","1,991.50","2,014.95","1,989.70","38.02M","1.22%"
"May 13, 2005","1,988.30","1,992.50","1,992.75","1,978.90","36.65M","-0.24%"
"May 12, 2005","1,993.15","1,985.95","1,999.85","1,981.95","36.13M","0.36%"
"May 11, 2005","1,985.95","1,990.55","1,991.85","1,975.05","44.57M","-0.42%"
"May 10, 2005","1,994.30","2,001.00","2,007.80","1,989.10","56.04M","-0.32%"
"May 09, 2005","2,000.75","1,978.05","2,003.15","1,978.05","51.49M","1.18%"
"May 06, 2005","1,977.50","1,962.30","1,984.40","1,947.30","52.72M","0.72%"
"May 05, 2005","1,963.30","1,942.60","1,973.35","1,942.05","53.02M","1.07%"
"May 04, 2005","1,942.60","1,920.50","1,944.45","1,920.15","48.18M","1.14%"
"May 03, 2005","1,920.70","1,916.95","1,940.10","1,911.00","51.92M","0.21%"
"May 02, 2005","1,916.75","1,903.10","1,925.60","1,898.15","60.56M","0.75%"
"Apr 29, 2005","1,902.50","1,943.20","1,943.20","1,896.30","64.31M","-2.00%"
"Apr 28, 2005","1,941.30","1,935.65","1,950.25","1,921.05","82.33M","0.30%"
"Apr 27, 2005","1,935.40","1,959.45","1,962.20","1,930.35","62.04M","-1.11%"
"Apr 26, 2005","1,957.10","1,971.05","1,972.85","1,951.80","51.30M","-0.70%"
"Apr 25, 2005","1,970.95","1,968.45","1,974.20","1,952.40","53.65M","0.18%"
"Apr 22, 2005","1,967.35","1,950.60","1,972.95","1,950.00","55.29M","0.96%"
"Apr 21, 2005","1,948.55","1,930.50","1,950.00","1,911.40","58.53M","0.98%"
"Apr 20, 2005","1,929.70","1,908.50","1,941.85","1,902.90","74.60M","1.06%"
"Apr 19, 2005","1,909.40","1,927.90","1,961.15","1,902.80","61.37M","-0.95%"
"Apr 18, 2005","1,927.80","1,955.50","1,959.25","1,914.85","70.75M","-1.46%"
"Apr 15, 2005","1,956.30","2,022.50","2,022.50","1,952.75","64.72M","-3.41%"
"Apr 13, 2005","2,025.45","2,024.90","2,038.85","2,018.10","44.91M","0.02%"
"Apr 12, 2005","2,024.95","2,002.75","2,027.80","2,002.75","35.57M","0.83%"
"Apr 11, 2005","2,008.20","2,032.75","2,033.00","2,001.85","38.49M","-1.13%"
"Apr 08, 2005","2,031.20","2,053.05","2,057.50","2,024.80","42.15M","-1.05%"
"Apr 07, 2005","2,052.85","2,069.15","2,084.90","2,048.05","48.15M","-0.79%"
"Apr 06, 2005","2,069.30","2,054.00","2,073.10","2,051.30","53.94M","0.82%"
"Apr 05, 2005","2,052.55","2,063.20","2,077.95","2,043.70","54.69M","-0.53%"
"Apr 04, 2005","2,063.40","2,067.65","2,076.60","2,054.90","64.43M","-0.21%"
"Apr 01, 2005","2,067.65","2,035.90","2,071.20","2,024.25","63.21M","1.57%"
"Mar 31, 2005","2,035.65","1,994.50","2,043.60","1,994.50","91.75M","2.10%"
"Mar 30, 2005","1,993.70","1,983.65","2,000.45","1,971.15","69.95M","0.50%"
"Mar 29, 2005","1,983.85","2,029.40","2,032.65","1,971.55","69.69M","-2.25%"
"Mar 28, 2005","2,029.45","2,015.75","2,046.85","2,015.25","51.85M","0.70%"
"Mar 24, 2005","2,015.40","2,026.60","2,042.45","2,007.35","70.93M","-0.54%"
"Mar 23, 2005","2,026.40","2,061.20","2,067.45","2,019.85","91.45M","-1.71%"
"Mar 22, 2005","2,061.60","2,096.75","2,099.00","2,056.50","57.63M","-1.67%"
"Mar 21, 2005","2,096.60","2,117.95","2,124.80","2,089.35","62.13M","-0.60%"
"Mar 18, 2005","2,109.15","2,097.75","2,112.25","2,077.20","83.95M","0.51%"
"Mar 17, 2005","2,098.50","2,123.95","2,126.55","2,090.45","62.05M","-1.27%"
"Mar 16, 2005","2,125.55","2,129.35","2,158.90","2,121.10","75.51M","-0.16%"
"Mar 15, 2005","2,128.95","2,146.55","2,151.35","2,122.00","60.05M","-0.81%"
"Mar 14, 2005","2,146.35","2,153.80","2,164.15","2,140.90","73.88M","-0.36%"
"Mar 11, 2005","2,154.00","2,167.70","2,182.10","2,148.70","70.47M","-0.62%"
"Mar 10, 2005","2,167.40","2,160.85","2,170.20","2,145.75","61.89M","0.31%"
"Mar 09, 2005","2,160.80","2,169.10","2,183.45","2,141.35","81.07M","-0.38%"
"Mar 08, 2005","2,168.95","2,160.65","2,173.85","2,154.00","78.38M","0.41%"
"Mar 07, 2005","2,160.10","2,148.25","2,166.85","2,143.05","86.79M","0.56%"
"Mar 04, 2005","2,148.15","2,129.10","2,152.75","2,129.10","78.28M","0.91%"
"Mar 03, 2005","2,128.85","2,093.40","2,132.75","2,093.35","84.30M","1.70%"
"Mar 02, 2005","2,093.25","2,084.60","2,096.35","2,080.55","78.60M","0.42%"
"Mar 01, 2005","2,084.40","2,103.10","2,115.10","2,073.80","71.29M","-0.90%"
"Feb 28, 2005","2,103.25","2,061.20","2,106.20","2,047.70","103.14M","2.05%"
"Feb 25, 2005","2,060.90","2,057.30","2,081.85","2,051.20","66.31M","0.27%"
"Feb 24, 2005","2,055.30","2,057.75","2,070.50","2,052.40","76.50M","-0.09%"
"Feb 23, 2005","2,057.10","2,058.70","2,065.15","2,051.35","52.49M","-0.06%"
"Feb 22, 2005","2,058.40","2,043.40","2,061.65","2,036.60","51.90M","0.74%"
"Feb 21, 2005","2,043.20","2,055.15","2,065.75","2,039.90","46.92M","-0.60%"
"Feb 18, 2005","2,055.55","2,062.45","2,076.70","2,048.85","63.67M","-0.31%"
"Feb 17, 2005","2,061.90","2,069.10","2,069.15","2,045.85","63.85M","-0.33%"
"Feb 16, 2005","2,068.80","2,090.00","2,103.40","2,059.45","68.53M","-1.01%"
"Feb 15, 2005","2,089.95","2,098.25","2,101.60","2,081.20","60.94M","-0.40%"
"Feb 14, 2005","2,098.25","2,083.05","2,110.15","2,083.05","86.45M","0.78%"
"Feb 11, 2005","2,082.05","2,063.35","2,084.50","2,063.35","84.99M","0.91%"
"Feb 10, 2005","2,063.35","2,070.10","2,075.10","2,049.85","69.89M","-0.32%"
"Feb 09, 2005","2,070.00","2,055.20","2,077.70","2,055.20","68.24M","0.72%"
"Feb 08, 2005","2,055.15","2,055.00","2,065.00","2,043.60","74.19M","0.00%"
"Feb 07, 2005","2,055.10","2,097.45","2,098.00","2,049.85","62.13M","-1.10%"
"Feb 04, 2005","2,077.95","2,079.40","2,099.20","2,060.80","79.16M","-0.07%"
"Feb 03, 2005","2,079.45","2,052.35","2,083.75","2,052.35","78.10M","1.33%"
"Feb 02, 2005","2,052.25","2,062.15","2,074.50","2,045.50","89.99M","-0.37%"
"Feb 01, 2005","2,059.85","2,057.75","2,072.50","2,045.25","135.57M","0.11%"
"Jan 31, 2005","2,057.60","2,008.45","2,060.40","2,006.35","137.98M","2.45%"
"Jan 28, 2005","2,008.30","1,955.25","2,014.25","1,950.85","106.73M","2.73%"
"Jan 27, 2005","1,955.00","1,931.90","1,961.75","1,929.00","135.72M","1.20%"
"Jan 25, 2005","1,931.85","1,908.85","1,934.25","1,894.40","88.57M","1.20%"
"Jan 24, 2005","1,909.00","1,925.30","1,932.75","1,902.90","74.82M","-0.85%"
"Jan 20, 2005","1,925.30","1,928.10","1,940.95","1,900.05","96.60M","-0.07%"
"Jan 19, 2005","1,926.65","1,934.10","1,945.65","1,922.35","94.22M","-0.38%"
"Jan 18, 2005","1,934.05","1,933.05","1,956.95","1,925.35","91.87M","0.06%"
"Jan 17, 2005","1,932.90","1,931.75","1,944.55","1,902.45","82.25M","0.09%"
"Jan 14, 2005","1,931.10","1,954.90","1,961.40","1,922.85","86.21M","-1.20%"
"Jan 13, 2005","1,954.55","1,922.50","1,963.40","1,916.95","80.90M","2.14%"
"Jan 12, 2005","1,913.60","1,953.60","1,966.65","1,900.85","85.04M","-1.97%"
"Jan 11, 2005","1,952.05","1,982.70","1,988.90","1,947.35","70.27M","-1.51%"
"Jan 10, 2005","1,982.00","2,016.75","2,025.90","1,974.80","75.66M","-1.66%"
"Jan 07, 2005","2,015.50","1,998.25","2,021.45","1,992.55","76.29M","0.86%"
"Jan 06, 2005","1,998.35","2,031.55","2,035.65","1,984.25","94.32M","-1.67%"
"Jan 05, 2005","2,032.20","2,103.75","2,105.10","1,990.15","109.22M","-3.40%"
"Jan 04, 2005","2,103.75","2,116.95","2,120.15","2,100.55","72.72M","-0.53%"
"Jan 03, 2005","2,115.00","2,080.00","2,118.60","2,080.00","70.51M","1.66%"
"Dec 31, 2004","2,080.50","2,059.85","2,083.00","2,059.85","60.14M","1.00%"
"Dec 30, 2004","2,059.80","2,070.55","2,088.45","2,052.25","79.26M","-0.47%"
"Dec 29, 2004","2,069.60","2,071.55","2,086.15","2,062.35","68.72M","-0.08%"
"Dec 28, 2004","2,071.35","2,063.60","2,074.60","2,060.05","85.66M","0.42%"
"Dec 27, 2004","2,062.60","2,061.60","2,079.05","2,046.25","73.52M","-0.00%"
"Dec 24, 2004","2,062.70","2,045.35","2,065.60","2,045.30","68.45M","0.86%"
"Dec 23, 2004","2,045.15","2,035.60","2,049.30","2,031.90","57.03M","0.48%"
"Dec 22, 2004","2,035.35","2,040.60","2,053.90","2,029.85","75.62M","-0.45%"
"Dec 21, 2004","2,044.65","2,027.80","2,047.50","2,025.25","73.29M","0.88%"
"Dec 20, 2004","2,026.85","2,012.50","2,029.50","2,007.15","83.22M","0.73%"
"Dec 17, 2004","2,012.10","2,032.85","2,037.70","2,007.20","86.24M","-1.04%"
"Dec 16, 2004","2,033.20","2,028.80","2,039.20","2,019.50","76.51M","0.22%"
"Dec 15, 2004","2,028.70","2,006.80","2,034.35","2,006.80","86.23M","1.09%"
"Dec 14, 2004","2,006.80","1,985.20","2,008.80","1,972.85","80.09M","1.08%"
"Dec 13, 2004","1,985.35","1,970.60","1,987.00","1,964.80","68.23M","0.83%"
"Dec 10, 2004","1,969.00","1,990.20","1,999.70","1,964.65","86.93M","-1.05%"
"Dec 09, 2004","1,989.95","1,977.80","1,995.70","1,964.50","87.02M","0.61%"
"Dec 08, 2004","1,977.95","1,994.15","2,009.70","1,973.15","101.91M","-0.74%"
"Dec 07, 2004","1,992.70","1,990.60","2,002.60","1,981.15","91.43M","-0.02%"
"Dec 06, 2004","1,993.15","1,996.30","2,012.25","1,989.95","103.22M","-0.15%"
"Dec 03, 2004","1,996.20","1,991.90","2,011.90","1,990.30","111.13M","-0.14%"
"Dec 02, 2004","1,999.00","1,962.75","2,001.55","1,962.75","131.75M","1.88%"
"Dec 01, 2004","1,962.05","1,960.75","1,971.60","1,944.50","114.58M","0.17%"
"Nov 30, 2004","1,958.80","1,940.25","1,963.80","1,940.25","119.05M","0.99%"
"Nov 29, 2004","1,939.65","1,899.30","1,942.95","1,894.60","110.66M","2.03%"
"Nov 25, 2004","1,901.05","1,904.25","1,915.80","1,892.60","105.46M","-0.16%"
"Nov 24, 2004","1,904.05","1,893.15","1,907.35","1,889.85","65.67M","0.60%"
"Nov 23, 2004","1,892.60","1,873.35","1,900.05","1,873.35","82.13M","1.03%"
"Nov 22, 2004","1,873.35","1,872.55","1,878.05","1,845.10","73.28M","0.05%"
"Nov 19, 2004","1,872.35","1,891.95","1,898.15","1,869.35","83.05M","-1.04%"
"Nov 18, 2004","1,892.05","1,890.45","1,895.30","1,880.80","91.09M","0.18%"
"Nov 17, 2004","1,888.65","1,879.05","1,892.15","1,874.35","77.65M","0.51%"
"Nov 16, 2004","1,879.00","1,872.80","1,881.40","1,862.80","68.60M","0.32%"
"Nov 12, 2004","1,872.95","1,871.90","1,885.05","1,866.75","21.42M","0.13%"
"Nov 11, 2004","1,870.55","1,876.45","1,884.65","1,866.95","58.87M","-0.30%"
"Nov 10, 2004","1,876.10","1,859.65","1,878.20","1,857.70","71.71M","0.93%"
"Nov 09, 2004","1,858.75","1,863.55","1,869.45","1,853.45","63.30M","-0.22%"
"Nov 08, 2004","1,862.80","1,852.45","1,871.05","1,852.45","63.02M","0.57%"
"Nov 05, 2004","1,852.30","1,836.05","1,854.40","1,836.00","63.62M","0.95%"
"Nov 04, 2004","1,834.85","1,837.80","1,853.05","1,830.50","85.03M","-0.14%"
"Nov 03, 2004","1,837.40","1,814.15","1,838.40","1,814.15","86.22M","1.31%"
"Nov 02, 2004","1,813.70","1,798.30","1,817.10","1,798.30","76.29M","0.89%"
"Nov 01, 2004","1,797.75","1,787.30","1,800.25","1,776.70","79.01M","0.61%"
"Oct 29, 2004","1,786.90","1,800.85","1,808.85","1,783.10","125.11M","-0.73%"
"Oct 28, 2004","1,800.10","1,783.90","1,808.15","1,783.90","113.06M","0.91%"
"Oct 27, 2004","1,783.85","1,781.15","1,797.55","1,774.20","87.52M","0.16%"
"Oct 26, 2004","1,781.05","1,777.85","1,782.10","1,750.30","99.73M","1.35%"
"Oct 25, 2004","1,757.25","1,780.00","1,783.55","1,753.50","78.09M","-1.26%"
"Oct 21, 2004","1,779.75","1,790.35","1,795.40","1,772.40","69.15M","-0.58%"
"Oct 20, 2004","1,790.05","1,808.60","1,815.20","1,785.45","80.48M","-1.01%"
"Oct 19, 2004","1,808.40","1,787.20","1,813.90","1,787.20","73.75M","1.25%"
"Oct 18, 2004","1,786.00","1,796.05","1,806.15","1,782.95","64.34M","-0.50%"
"Oct 15, 2004","1,795.00","1,794.80","1,814.05","1,789.55","82.58M","0.01%"
"Oct 14, 2004","1,794.75","1,784.80","1,805.70","1,773.00","96.79M","0.44%"
"Oct 12, 2004","1,786.90","1,808.45","1,820.90","1,783.05","87.63M","-1.15%"
"Oct 11, 2004","1,807.75","1,817.85","1,829.45","1,803.50","71.94M","-0.55%"
"Oct 09, 2004","1,817.80","1,812.85","1,824.90","1,812.80","25.80M","-0.13%"
"Oct 08, 2004","1,820.20","1,815.65","1,825.15","1,808.75","94.30M","0.25%"
"Oct 07, 2004","1,815.70","1,793.00","1,821.85","1,793.00","90.73M","1.16%"
"Oct 06, 2004","1,794.90","1,811.70","1,824.80","1,790.60","106.35M","-0.97%"
"Oct 05, 2004","1,812.45","1,805.85","1,816.55","1,798.60","96.08M","0.38%"
"Oct 04, 2004","1,805.65","1,776.75","1,813.90","1,775.45","94.39M","1.72%"
"Oct 01, 2004","1,775.15","1,744.40","1,778.65","1,737.85","95.83M","1.70%"
"Sep 30, 2004","1,745.50","1,728.30","1,748.20","1,728.20","125.09M","1.02%"
"Sep 29, 2004","1,727.95","1,700.55","1,730.30","1,695.70","144.12M","1.63%"
"Sep 28, 2004","1,700.25","1,717.45","1,717.90","1,697.40","98.87M","-1.00%"
"Sep 27, 2004","1,717.50","1,722.40","1,726.15","1,707.95","81.16M","-0.29%"
"Sep 24, 2004","1,722.50","1,726.15","1,736.90","1,717.20","101.67M","-0.21%"
"Sep 23, 2004","1,726.15","1,753.10","1,753.15","1,723.40","142.29M","-1.58%"
"Sep 22, 2004","1,753.90","1,749.75","1,760.80","1,736.30","123.81M","0.21%"
"Sep 21, 2004","1,750.20","1,728.75","1,753.00","1,724.70","122.45M","1.24%"
